Date,Open,High,Low,Close,Ticker
2021-07-22,32138.873046875,32576.400390625,31745.298828125,32313.10546875,BTC-USD
2021-07-23,32305.958984375,33581.55078125,32057.892578125,33581.55078125,BTC-USD
2021-07-24,33593.73046875,34490.390625,33424.859375,34292.4453125,BTC-USD
2021-07-25,34290.29296875,35364.92578125,33881.8359375,35350.1875,BTC-USD
2021-07-26,35384.03125,40499.67578125,35287.3125,37337.53515625,BTC-USD
2021-07-27,37276.03515625,39406.94140625,36441.7265625,39406.94140625,BTC-USD
2021-07-28,39503.1875,40816.0703125,38862.4375,39995.90625,BTC-USD
2021-07-29,39995.453125,40593.0703125,39352.05859375,40008.421875,BTC-USD
2021-07-30,40027.484375,42235.546875,38397.35546875,42235.546875,BTC-USD
2021-07-31,42196.3046875,42231.44921875,41110.83203125,41626.1953125,BTC-USD
2021-08-01,41460.84375,42541.6796875,39540.94140625,39974.89453125,BTC-USD
2021-08-02,39907.26171875,40419.1796875,38746.34765625,39201.9453125,BTC-USD
2021-08-03,39178.40234375,39750.03125,37782.05078125,38152.98046875,BTC-USD
2021-08-04,38213.33203125,39952.296875,37589.1640625,39747.50390625,BTC-USD
2021-08-05,39744.515625,41341.93359375,37458.00390625,40869.5546875,BTC-USD
2021-08-06,40865.8671875,43271.66015625,39932.1796875,42816.5,BTC-USD
2021-08-07,42832.796875,44689.859375,42618.56640625,44555.80078125,BTC-USD
2021-08-08,44574.4375,45282.3515625,43331.91015625,43798.1171875,BTC-USD
2021-08-09,43791.92578125,46456.83203125,42848.6875,46365.40234375,BTC-USD
2021-08-10,46280.84765625,46637.98828125,44705.5546875,45585.03125,BTC-USD
2021-08-11,45599.703125,46735.6328125,45351.7109375,45593.63671875,BTC-USD
2021-08-12,45576.87890625,46228.91015625,43861.4453125,44428.2890625,BTC-USD
2021-08-13,44439.69140625,47831.9765625,44282.41796875,47793.3203125,BTC-USD
2021-08-14,47810.6875,48098.68359375,46177.6328125,47096.9453125,BTC-USD
2021-08-15,47096.66796875,47357.10546875,45579.58984375,47047.00390625,BTC-USD
2021-08-16,47019.9609375,47998.09765625,45700.3203125,46004.484375,BTC-USD
2021-08-17,45936.45703125,47139.5703125,44512.41796875,44695.359375,BTC-USD
2021-08-18,44686.75,45952.0625,44364.02734375,44801.1875,BTC-USD
2021-08-19,44741.8828125,46970.76171875,43998.31640625,46717.578125,BTC-USD
2021-08-20,46723.12109375,49342.15234375,46650.70703125,49339.17578125,BTC-USD
2021-08-21,49327.07421875,49717.01953125,48312.19921875,48905.4921875,BTC-USD
2021-08-22,48869.10546875,49471.609375,48199.94140625,49321.65234375,BTC-USD
2021-08-23,49291.67578125,50482.078125,49074.60546875,49546.1484375,BTC-USD
2021-08-24,49562.34765625,49878.76953125,47687.1171875,47706.1171875,BTC-USD
2021-08-25,47727.2578125,49202.87890625,47163.61328125,48960.7890625,BTC-USD
2021-08-26,49002.640625,49347.58203125,46405.78125,46942.21875,BTC-USD
2021-08-27,46894.5546875,49112.78515625,46394.28125,49058.66796875,BTC-USD
2021-08-28,49072.5859375,49283.50390625,48499.23828125,48902.40234375,BTC-USD
2021-08-29,48911.25,49644.11328125,47925.85546875,48829.83203125,BTC-USD
2021-08-30,48834.8515625,48925.60546875,46950.2734375,47054.984375,BTC-USD
2021-08-31,47024.33984375,48189.55078125,46750.09375,47166.6875,BTC-USD
2021-09-01,47099.7734375,49111.08984375,46562.4375,48847.02734375,BTC-USD
2021-09-02,48807.84765625,50343.421875,48652.3203125,49327.72265625,BTC-USD
2021-09-03,49288.25,50982.2734375,48386.0859375,50025.375,BTC-USD
2021-09-04,50009.32421875,50545.58203125,49548.78125,49944.625,BTC-USD
2021-09-05,49937.859375,51868.6796875,49538.59765625,51753.41015625,BTC-USD
2021-09-06,51769.00390625,52700.94140625,51053.6796875,52633.53515625,BTC-USD
2021-09-07,52660.48046875,52853.765625,43285.20703125,46811.12890625,BTC-USD
2021-09-08,46827.76171875,47334.0546875,44561.39453125,46091.390625,BTC-USD
2021-09-09,45774.7421875,47261.94921875,45669.73828125,46391.421875,BTC-USD
2021-09-10,46396.6640625,47031.7421875,44344.484375,44883.91015625,BTC-USD
2021-09-11,44869.83984375,45969.29296875,44818.265625,45201.45703125,BTC-USD
2021-09-12,45206.62890625,46364.87890625,44790.4609375,46063.26953125,BTC-USD
2021-09-13,46057.21484375,46598.6796875,43591.3203125,44963.07421875,BTC-USD
2021-09-14,44960.05078125,47218.125,44752.33203125,47092.4921875,BTC-USD
2021-09-15,47098.0,48450.46875,46773.328125,48176.34765625,BTC-USD
2021-09-16,48158.90625,48486.828125,47079.55859375,47783.359375,BTC-USD
2021-09-17,47771.00390625,48160.921875,46832.5234375,47267.51953125,BTC-USD
2021-09-18,47273.52734375,48791.78125,47087.28515625,48278.36328125,BTC-USD
2021-09-19,48268.85546875,48328.3671875,46919.8046875,47260.21875,BTC-USD
2021-09-20,47261.40625,47328.19921875,42598.9140625,42843.80078125,BTC-USD
2021-09-21,43012.234375,43607.609375,39787.609375,40693.67578125,BTC-USD
2021-09-22,40677.953125,43978.62109375,40625.6328125,43574.5078125,BTC-USD
2021-09-23,43560.296875,44942.17578125,43109.33984375,44895.09765625,BTC-USD
2021-09-24,44894.30078125,45080.4921875,40936.55859375,42839.75,BTC-USD
2021-09-25,42840.890625,42996.2578125,41759.921875,42716.59375,BTC-USD
2021-09-26,42721.62890625,43919.30078125,40848.4609375,43208.5390625,BTC-USD
2021-09-27,43234.18359375,44313.24609375,42190.6328125,42235.73046875,BTC-USD
2021-09-28,42200.8984375,42775.14453125,40931.6640625,41034.54296875,BTC-USD
2021-09-29,41064.984375,42545.2578125,40829.66796875,41564.36328125,BTC-USD
2021-09-30,41551.26953125,44092.6015625,41444.58203125,43790.89453125,BTC-USD
2021-10-01,43816.7421875,48436.01171875,43320.0234375,48116.94140625,BTC-USD
2021-10-02,48137.46875,48282.0625,47465.49609375,47711.48828125,BTC-USD
2021-10-03,47680.02734375,49130.69140625,47157.2890625,48199.953125,BTC-USD
2021-10-04,48208.90625,49456.77734375,47045.00390625,49112.90234375,BTC-USD
2021-10-05,49174.9609375,51839.984375,49072.83984375,51514.8125,BTC-USD
2021-10-06,51486.6640625,55568.46484375,50488.19140625,55361.44921875,BTC-USD
2021-10-07,55338.625,55338.625,53525.46875,53805.984375,BTC-USD
2021-10-08,53802.14453125,55922.98046875,53688.0546875,53967.84765625,BTC-USD
2021-10-09,53929.78125,55397.9453125,53735.14453125,54968.22265625,BTC-USD
2021-10-10,54952.8203125,56401.3046875,54264.2578125,54771.578125,BTC-USD
2021-10-11,54734.125,57793.0390625,54519.765625,57484.7890625,BTC-USD
2021-10-12,57526.83203125,57627.87890625,54477.97265625,56041.05859375,BTC-USD
2021-10-13,56038.2578125,57688.66015625,54370.97265625,57401.09765625,BTC-USD
2021-10-14,57372.83203125,58478.734375,56957.07421875,57321.5234375,BTC-USD
2021-10-15,57345.90234375,62757.12890625,56868.14453125,61593.94921875,BTC-USD
2021-10-16,61609.52734375,62274.4765625,60206.12109375,60892.1796875,BTC-USD
2021-10-17,60887.65234375,61645.5234375,59164.46875,61553.6171875,BTC-USD
2021-10-18,61548.8046875,62614.66015625,60012.7578125,62026.078125,BTC-USD
2021-10-19,62043.1640625,64434.53515625,61622.93359375,64261.9921875,BTC-USD
2021-10-20,64284.5859375,66930.390625,63610.67578125,65992.8359375,BTC-USD
2021-10-21,66002.234375,66600.546875,62117.41015625,62210.171875,BTC-USD
2021-10-22,62237.890625,63715.0234375,60122.796875,60692.265625,BTC-USD
2021-10-23,60694.62890625,61743.87890625,59826.5234375,61393.6171875,BTC-USD
2021-10-24,61368.34375,61505.8046875,59643.34375,60930.8359375,BTC-USD
2021-10-25,60893.92578125,63729.32421875,60691.80078125,63039.82421875,BTC-USD
2021-10-26,63032.76171875,63229.02734375,59991.16015625,60363.79296875,BTC-USD
2021-10-27,60352.0,61435.18359375,58208.1875,58482.38671875,BTC-USD
2021-10-28,58470.73046875,62128.6328125,58206.91796875,60622.13671875,BTC-USD
2021-10-29,60624.87109375,62927.609375,60329.96484375,62227.96484375,BTC-USD
2021-10-30,62239.36328125,62330.14453125,60918.38671875,61888.83203125,BTC-USD
2021-10-31,61850.48828125,62406.171875,60074.328125,61318.95703125,BTC-USD
2021-11-01,61320.44921875,62419.00390625,59695.18359375,61004.40625,BTC-USD
2021-11-02,60963.25390625,64242.79296875,60673.0546875,63226.40234375,BTC-USD
2021-11-03,63254.3359375,63516.9375,61184.23828125,62970.046875,BTC-USD
2021-11-04,62941.8046875,63123.2890625,60799.6640625,61452.23046875,BTC-USD
2021-11-05,61460.078125,62541.46875,60844.609375,61125.67578125,BTC-USD
2021-11-06,61068.875,61590.68359375,60163.78125,61527.48046875,BTC-USD
2021-11-07,61554.921875,63326.98828125,61432.48828125,63326.98828125,BTC-USD
2021-11-08,63344.06640625,67673.7421875,63344.06640625,67566.828125,BTC-USD
2021-11-09,67549.734375,68530.3359375,66382.0625,66971.828125,BTC-USD
2021-11-10,66953.3359375,68789.625,63208.11328125,64995.23046875,BTC-USD
2021-11-11,64978.890625,65579.015625,64180.48828125,64949.9609375,BTC-USD
2021-11-12,64863.98046875,65460.81640625,62333.9140625,64155.94140625,BTC-USD
2021-11-13,64158.12109375,64915.67578125,63303.734375,64469.52734375,BTC-USD
2021-11-14,64455.37109375,65495.1796875,63647.80859375,65466.83984375,BTC-USD
2021-11-15,65521.2890625,66281.5703125,63548.14453125,63557.87109375,BTC-USD
2021-11-16,63721.1953125,63721.1953125,59016.3359375,60161.24609375,BTC-USD
2021-11-17,60139.62109375,60823.609375,58515.41015625,60368.01171875,BTC-USD
2021-11-18,60360.13671875,60948.5,56550.79296875,56942.13671875,BTC-USD
2021-11-19,56896.12890625,58351.11328125,55705.1796875,58119.578125,BTC-USD
2021-11-20,58115.08203125,59859.87890625,57469.7265625,59697.1953125,BTC-USD
2021-11-21,59730.5078125,60004.42578125,58618.9296875,58730.4765625,BTC-USD
2021-11-22,58706.84765625,59266.359375,55679.83984375,56289.2890625,BTC-USD
2021-11-23,56304.5546875,57875.515625,55632.76171875,57569.07421875,BTC-USD
2021-11-24,57565.8515625,57803.06640625,55964.22265625,56280.42578125,BTC-USD
2021-11-25,57165.41796875,59367.96875,57146.68359375,57274.6796875,BTC-USD
2021-11-26,58960.28515625,59183.48046875,53569.765625,53569.765625,BTC-USD
2021-11-27,53736.4296875,55329.2578125,53668.35546875,54815.078125,BTC-USD
2021-11-28,54813.0234375,57393.84375,53576.734375,57248.45703125,BTC-USD
2021-11-29,57291.90625,58872.87890625,56792.52734375,57806.56640625,BTC-USD
2021-11-30,57830.11328125,59113.40234375,56057.28125,57005.42578125,BTC-USD
2021-12-01,56907.96484375,59041.68359375,56553.08203125,57229.828125,BTC-USD
2021-12-02,57217.37109375,57349.234375,55895.1328125,56477.81640625,BTC-USD
2021-12-03,56509.1640625,57482.16796875,52496.5859375,53598.24609375,BTC-USD
2021-12-04,53727.87890625,53904.6796875,42874.6171875,49200.703125,BTC-USD
2021-12-05,49201.51953125,49768.1484375,47857.49609375,49368.84765625,BTC-USD
2021-12-06,49413.48046875,50929.51953125,47281.03515625,50582.625,BTC-USD
2021-12-07,50581.828125,51934.78125,50175.80859375,50700.0859375,BTC-USD
2021-12-08,50667.6484375,51171.375,48765.98828125,50504.796875,BTC-USD
2021-12-09,50450.08203125,50797.1640625,47358.3515625,47672.12109375,BTC-USD
2021-12-10,47642.14453125,50015.25390625,47023.69921875,47243.3046875,BTC-USD
2021-12-11,47264.6328125,49458.2109375,46942.34765625,49362.5078125,BTC-USD
2021-12-12,49354.85546875,50724.8671875,48725.8515625,50098.3359375,BTC-USD
2021-12-13,50114.7421875,50205.0,45894.84765625,46737.48046875,BTC-USD
2021-12-14,46709.82421875,48431.3984375,46424.49609375,46612.6328125,BTC-USD
2021-12-15,48379.75390625,49473.95703125,46671.96484375,48896.72265625,BTC-USD
2021-12-16,48900.46484375,49425.57421875,47529.87890625,47665.42578125,BTC-USD
2021-12-17,47653.73046875,48004.89453125,45618.21484375,46202.14453125,BTC-USD
2021-12-18,46219.25390625,47313.828125,45598.44140625,46848.77734375,BTC-USD
2021-12-19,46853.8671875,48089.6640625,46502.953125,46707.015625,BTC-USD
2021-12-20,46707.0625,47401.71875,45579.80859375,46880.27734375,BTC-USD
2021-12-21,46886.078125,49300.91796875,46698.7734375,48936.61328125,BTC-USD
2021-12-22,48937.09765625,49544.796875,48450.94140625,48628.51171875,BTC-USD
2021-12-23,48626.34375,51332.33984375,48065.8359375,50784.5390625,BTC-USD
2021-12-24,50806.05078125,51814.02734375,50514.49609375,50822.1953125,BTC-USD
2021-12-25,50854.91796875,51176.59765625,50236.70703125,50429.859375,BTC-USD
2021-12-26,50428.69140625,51196.37890625,49623.10546875,50809.515625,BTC-USD
2021-12-27,50802.609375,51956.328125,50499.46875,50640.41796875,BTC-USD
2021-12-28,50679.859375,50679.859375,47414.2109375,47588.85546875,BTC-USD
2021-12-29,47623.87109375,48119.7421875,46201.49609375,46444.7109375,BTC-USD
2021-12-30,46490.60546875,47879.96484375,46060.3125,47178.125,BTC-USD
2021-12-31,47169.37109375,48472.52734375,45819.953125,46306.4453125,BTC-USD
2022-01-01,46311.74609375,47827.3125,46288.484375,47686.8125,BTC-USD
2022-01-02,47680.92578125,47881.40625,46856.9375,47345.21875,BTC-USD
2022-01-03,47343.54296875,47510.7265625,45835.96484375,46458.1171875,BTC-USD
2022-01-04,46458.8515625,47406.546875,45752.46484375,45897.57421875,BTC-USD
2022-01-05,45899.359375,46929.046875,42798.22265625,43569.00390625,BTC-USD
2022-01-06,43565.51171875,43748.71875,42645.5390625,43160.9296875,BTC-USD
2022-01-07,43153.5703125,43153.5703125,41077.4453125,41557.90234375,BTC-USD
2022-01-08,41561.46484375,42228.94140625,40672.27734375,41733.94140625,BTC-USD
2022-01-09,41734.7265625,42663.94921875,41338.16015625,41911.6015625,BTC-USD
2022-01-10,41910.23046875,42199.484375,39796.5703125,41821.26171875,BTC-USD
2022-01-11,41819.5078125,43001.15625,41407.75390625,42735.85546875,BTC-USD
2022-01-12,42742.1796875,44135.3671875,42528.98828125,43949.1015625,BTC-USD
2022-01-13,43946.7421875,44278.421875,42447.04296875,42591.5703125,BTC-USD
2022-01-14,42598.87109375,43346.6875,41982.6171875,43099.69921875,BTC-USD
2022-01-15,43101.8984375,43724.671875,42669.03515625,43177.3984375,BTC-USD
2022-01-16,43172.0390625,43436.80859375,42691.0234375,43113.87890625,BTC-USD
2022-01-17,43118.12109375,43179.390625,41680.3203125,42250.55078125,BTC-USD
2022-01-18,42250.07421875,42534.40234375,41392.21484375,42375.6328125,BTC-USD
2022-01-19,42374.0390625,42478.3046875,41242.9140625,41744.328125,BTC-USD
2022-01-20,41744.02734375,43413.0234375,40672.82421875,40680.41796875,BTC-USD
2022-01-21,40699.60546875,41060.52734375,35791.42578125,36457.31640625,BTC-USD
2022-01-22,36471.58984375,36688.8125,34349.25,35030.25,BTC-USD
2022-01-23,35047.359375,36433.3125,34784.96875,36276.8046875,BTC-USD
2022-01-24,36275.734375,37247.51953125,33184.05859375,36654.328125,BTC-USD
2022-01-25,36654.8046875,37444.5703125,35779.4296875,36954.00390625,BTC-USD
2022-01-26,36950.515625,38825.41015625,36374.90625,36852.12109375,BTC-USD
2022-01-27,36841.87890625,37148.32421875,35629.28125,37138.234375,BTC-USD
2022-01-28,37128.4453125,37952.87890625,36211.109375,37784.33203125,BTC-USD
2022-01-29,37780.71484375,38576.26171875,37406.47265625,38138.1796875,BTC-USD
2022-01-30,38151.91796875,38266.33984375,37437.7109375,37917.6015625,BTC-USD
2022-01-31,37920.28125,38647.26171875,36733.57421875,38483.125,BTC-USD
2022-02-01,38481.765625,39115.1328125,38113.6640625,38743.2734375,BTC-USD
2022-02-02,38743.71484375,38834.6171875,36832.73046875,36952.984375,BTC-USD
2022-02-03,36944.8046875,37154.6015625,36375.5390625,37154.6015625,BTC-USD
2022-02-04,37149.265625,41527.78515625,37093.62890625,41500.875,BTC-USD
2022-02-05,41501.48046875,41847.1640625,41038.09765625,41441.1640625,BTC-USD
2022-02-06,41441.12109375,42500.78515625,41244.90625,42412.43359375,BTC-USD
2022-02-07,42406.78125,44401.86328125,41748.15625,43840.28515625,BTC-USD
2022-02-08,43854.65234375,45293.8671875,42807.8359375,44118.4453125,BTC-USD
2022-02-09,44096.703125,44727.80078125,43232.96875,44338.796875,BTC-USD
2022-02-10,44347.80078125,45661.171875,43402.80859375,43565.11328125,BTC-USD
2022-02-11,43571.12890625,43810.83203125,42114.5390625,42407.9375,BTC-USD
2022-02-12,42412.30078125,42992.55078125,41852.57421875,42244.46875,BTC-USD
2022-02-13,42236.56640625,42693.0546875,41950.94140625,42197.515625,BTC-USD
2022-02-14,42157.3984375,42775.77734375,41681.95703125,42586.91796875,BTC-USD
2022-02-15,42586.46484375,44667.21875,42491.03515625,44575.203125,BTC-USD
2022-02-16,44578.27734375,44578.27734375,43456.69140625,43961.859375,BTC-USD
2022-02-17,43937.0703125,44132.97265625,40249.37109375,40538.01171875,BTC-USD
2022-02-18,40552.1328125,40929.15234375,39637.6171875,40030.9765625,BTC-USD
2022-02-19,40026.0234375,40418.87890625,39713.05859375,40122.15625,BTC-USD
2022-02-20,40118.1015625,40119.890625,38112.8125,38431.37890625,BTC-USD
2022-02-21,38423.2109375,39394.4375,36950.4765625,37075.28125,BTC-USD
2022-02-22,37068.76953125,38359.85546875,36488.93359375,38286.02734375,BTC-USD
2022-02-23,38285.28125,39122.39453125,37201.81640625,37296.5703125,BTC-USD
2022-02-24,37278.56640625,38968.83984375,34459.21875,38332.609375,BTC-USD
2022-02-25,38333.74609375,39630.32421875,38111.34375,39214.21875,BTC-USD
2022-02-26,39213.08203125,40005.34765625,38702.53515625,39105.1484375,BTC-USD
2022-02-27,39098.69921875,39778.94140625,37268.9765625,37709.78515625,BTC-USD
2022-02-28,37706.0,43760.45703125,37518.21484375,43193.234375,BTC-USD
2022-03-01,43194.50390625,44793.6015625,42952.5859375,44354.63671875,BTC-USD
2022-03-02,44357.6171875,45077.578125,43432.8515625,43924.1171875,BTC-USD
2022-03-03,43925.1953125,44021.578125,41914.75,42451.7890625,BTC-USD
2022-03-04,42458.140625,42479.61328125,38805.84765625,39137.60546875,BTC-USD
2022-03-05,39148.44921875,39566.3359375,38777.03515625,39400.5859375,BTC-USD
2022-03-06,39404.19921875,39640.17578125,38211.6484375,38419.984375,BTC-USD
2022-03-07,38429.3046875,39430.2265625,37260.203125,38062.0390625,BTC-USD
2022-03-08,38059.90234375,39304.44140625,37957.38671875,38737.26953125,BTC-USD
2022-03-09,38742.81640625,42465.671875,38706.09375,41982.92578125,BTC-USD
2022-03-10,41974.0703125,42004.7265625,38832.94140625,39437.4609375,BTC-USD
2022-03-11,39439.96875,40081.6796875,38347.43359375,38794.97265625,BTC-USD
2022-03-12,38794.46484375,39308.59765625,38772.53515625,38904.01171875,BTC-USD
2022-03-13,38884.7265625,39209.3515625,37728.14453125,37849.6640625,BTC-USD
2022-03-14,37846.31640625,39742.5,37680.734375,39666.75390625,BTC-USD
2022-03-15,39664.25,39794.62890625,38310.2109375,39338.78515625,BTC-USD
2022-03-16,39335.5703125,41465.453125,39022.34765625,41143.9296875,BTC-USD
2022-03-17,41140.84375,41287.53515625,40662.87109375,40951.37890625,BTC-USD
2022-03-18,40944.83984375,42195.74609375,40302.3984375,41801.15625,BTC-USD
2022-03-19,41794.6484375,42316.5546875,41602.66796875,42190.65234375,BTC-USD
2022-03-20,42191.40625,42241.1640625,41004.7578125,41247.82421875,BTC-USD
2022-03-21,41246.1328125,41454.41015625,40668.04296875,41077.99609375,BTC-USD
2022-03-22,41074.10546875,43124.70703125,40948.28125,42358.80859375,BTC-USD
2022-03-23,42364.37890625,42893.5078125,41877.5078125,42892.95703125,BTC-USD
2022-03-24,42886.65234375,44131.85546875,42726.1640625,43960.93359375,BTC-USD
2022-03-25,43964.546875,44999.4921875,43706.28515625,44348.73046875,BTC-USD
2022-03-26,44349.859375,44735.99609375,44166.2734375,44500.828125,BTC-USD
2022-03-27,44505.35546875,46827.546875,44437.29296875,46820.4921875,BTC-USD
2022-03-28,46821.8515625,48086.8359375,46690.203125,47128.00390625,BTC-USD
2022-03-29,47100.4375,48022.2890625,47100.4375,47465.73046875,BTC-USD
2022-03-30,47456.8984375,47655.1484375,46746.2109375,47062.6640625,BTC-USD
2022-03-31,47062.1484375,47512.02734375,45390.5390625,45538.67578125,BTC-USD
2022-04-01,45554.1640625,46616.2421875,44403.140625,46281.64453125,BTC-USD
2022-04-02,46285.5,47028.28125,45782.51171875,45868.94921875,BTC-USD
2022-04-03,45859.12890625,47313.4765625,45634.10546875,46453.56640625,BTC-USD
2022-04-04,46445.2734375,46791.08984375,45235.81640625,46622.67578125,BTC-USD
2022-04-05,46624.5078125,47106.140625,45544.80859375,45555.9921875,BTC-USD
2022-04-06,45544.35546875,45544.35546875,43193.953125,43206.73828125,BTC-USD
2022-04-07,43207.5,43860.69921875,42899.90625,43503.84765625,BTC-USD
2022-04-08,43505.13671875,43903.01953125,42183.2890625,42287.6640625,BTC-USD
2022-04-09,42282.078125,42786.81640625,42183.25390625,42782.13671875,BTC-USD
2022-04-10,42781.08984375,43376.37890625,42021.20703125,42207.671875,BTC-USD
2022-04-11,42201.0390625,42424.58984375,39373.05859375,39521.90234375,BTC-USD
2022-04-12,39533.71484375,40617.5859375,39388.328125,40127.18359375,BTC-USD
2022-04-13,40123.5703125,41430.0546875,39712.74609375,41166.73046875,BTC-USD
2022-04-14,41160.21875,41451.48046875,39695.74609375,39935.515625,BTC-USD
