Date,GSR
2022-03-14,77.62636728958984
2022-03-15,76.76233181064809
2022-03-16,77.3408996392119
2022-03-17,75.9107255857284
2022-03-18,76.95868799385141
2022-03-21,76.28352215069141
2022-03-22,77.18303932112032
2022-03-23,76.94080133952404
2022-03-24,75.73745191032751
2022-03-25,76.33522567858428
2022-03-28,77.04162415550618
2022-03-29,77.35879716339379
2022-03-30,77.0226646471956
2022-03-31,77.59244969055791
2022-04-01,77.8792289642676
2022-04-04,78.4738032830231
2022-04-05,78.39612010697576
2022-04-06,78.44612677975985
2022-04-07,78.18704016244043
2022-04-08,78.23038625596205
2022-04-11,77.8404995973477
2022-04-12,76.66083367705151
2022-04-13,76.1337419350015
2022-04-14,76.71856689147246
2022-04-18,75.85692695919879
2022-04-19,77.02335054086113
2022-04-20,77.257618261274
2022-04-21,78.99354215963983
2022-04-22,79.60588706061668
2022-04-25,79.98986013850762
2022-04-26,80.76629170005998
2022-04-27,80.39474847358447
2022-04-28,81.65938755874959
2022-04-29,82.86892243747225
2022-05-02,82.58516665906626
2022-05-03,82.61350182914403
2022-05-04,83.48985067375587
2022-05-05,83.66071571044779
2022-05-06,84.2642726487497
2022-05-09,85.25847078832729
2022-05-10,86.0168338903493
2022-05-11,85.96751931201622
2022-05-12,87.86433740470838
2022-05-13,86.13229550197839
2022-05-16,84.21174891338255
2022-05-17,83.64539688155467
2022-05-18,84.33102422482354
2022-05-19,84.08073298348147
2022-05-20,84.99700012243859
2022-05-23,85.06191986238079
2022-05-24,84.53519461561085
2022-05-25,84.45562212370787
2022-05-26,84.19853359914453
2022-05-27,83.92112845180611
2022-05-31,85.1092342335398
2022-06-01,84.23048726375927
2022-06-02,83.87256332866367
2022-06-03,84.30333832200716
2022-06-06,83.3197427178967
2022-06-07,83.37469953169725
2022-06-08,83.89508355256956
2022-06-09,84.81901058689142
2022-06-10,85.4059230081533
2022-06-13,86.0802408526125
2022-06-14,86.43006920060267
2022-06-15,84.81917636620237
2022-06-16,84.40572105138196
2022-06-17,85.08784033194037
2022-06-21,84.33391560337283
2022-06-22,85.68692876769524
2022-06-23,86.80581908210206
2022-06-24,86.4983930343293
2022-06-27,86.05794178706097
2022-06-28,87.392408648212
2022-06-29,87.75401661722645
2022-06-30,88.95079441043958
2022-07-01,91.79466312234828
2022-07-05,92.47323349753498
2022-07-06,90.90385683201619
2022-07-07,90.88484719116926
2022-07-08,90.81233329233434
2022-07-11,90.73268218521119
2022-07-12,91.18472054199017
2022-07-13,90.61552445009998
2022-07-14,93.81363538495341
2022-07-15,91.78348035383641
2022-07-18,90.95843317875057
2022-07-19,91.59078698511931
2022-07-20,91.17978462177007
2022-07-21,91.6519465938308
2022-07-22,92.92978534655352
2022-07-25,93.96523128973317
2022-07-26,92.91393933791363
2022-07-27,92.65887038448707
2022-07-28,88.27861393365963
2022-07-29,87.46279085150208
2022-08-01,87.04851668967555
2022-08-02,88.09251509134498
2022-08-03,88.4973581804902
2022-08-04,88.98452247248323
2022-08-05,89.45456393231592
2022-08-08,86.77156812926992
2022-08-09,87.69185570159065
2022-08-10,86.66859445311212
2022-08-11,88.04978512065392
2022-08-12,86.9855381150097
2022-08-15,87.96602996075482
2022-08-16,88.3727836519171
2022-08-17,89.30546442646344
2022-08-18,90.25607018509461
2022-08-19,91.6990200343659
2022-08-22,91.87728894731188
2022-08-23,91.87882015252569
2022-08-24,92.50066189387046
2022-08-25,91.97320629785338
2022-08-26,92.64140858003593
2022-08-29,93.592020858201
2022-08-30,94.89508858000372
2022-08-31,96.43058961258443
2022-09-01,96.66685192069924
2022-09-02,96.18587637019604
2022-09-06,95.55493212271985
2022-09-07,94.5746336816731
2022-09-08,93.18057867480164
2022-09-09,91.98198435806549
2022-09-12,87.47659068586252
2022-09-13,87.93192643988596
2022-09-14,87.12957431577017
2022-09-15,86.8526774799164
2022-09-16,86.63453524833935
2022-09-19,86.45254444929702
2022-09-20,86.8861906336218
2022-09-21,85.75550130225606
2022-09-22,85.47166053488112
2022-09-23,87.32551793814808
2022-09-26,88.19406914682781
2022-09-27,89.10006868001278
2022-09-28,88.33794776547649
2022-09-29,89.11396456724063
2022-09-30,87.67933041597504
2022-10-03,82.50402547345593
2022-10-04,81.81299243742683
2022-10-05,83.56853443835806
2022-10-06,83.11240632389587
2022-10-07,84.21652374933441
2022-10-10,85.25772497663118
2022-10-11,86.41066285151123
2022-10-12,88.47865377035778
2022-10-13,88.55658169299292
2022-10-14,91.12961458745366
2022-10-17,88.73299876595338
2022-10-18,88.79436087847115
2022-10-19,88.75981461187547
2022-10-20,87.36740688059707
2022-10-21,86.69852772671838
2022-10-24,85.98622976637715
2022-10-25,85.46460462485919
2022-10-26,85.4209465658422
2022-10-27,85.2602883525612
2022-10-28,85.63221551496223
2022-10-31,85.53725617851308
2022-11-01,83.61713881615827
2022-11-02,83.96428158887977
2022-11-03,83.72607428688853
2022-11-04,80.44732690467882
2022-11-07,80.22298509269004
2022-11-08,79.71783921202352
2022-11-09,80.29392190026299
2022-11-10,80.7445700572926
2022-11-11,81.58551267991207
2022-11-14,80.2824575202222
2022-11-15,82.50616324043611
2022-11-16,82.44977789730244
2022-11-17,84.02768099446091
2022-11-18,83.5192619390014
2022-11-21,83.33253138516466
2022-11-22,82.64238927648249
2022-11-23,81.70154964371063
2022-11-25,81.83431091074677
2022-11-28,83.21855515466673
2022-11-29,82.456139662821
2022-11-30,81.02088453893407
2022-12-01,79.56443189411935
2022-12-02,77.953816133679
2022-12-05,79.61620216194824
2022-12-06,79.97559614453984
2022-12-07,78.62175570146927
2022-12-08,77.55712493923495
2022-12-09,76.40110419561593
2022-12-12,76.67958883082235
2022-12-13,76.21108268818108
2022-12-14,75.48233794784382
2022-12-15,76.84192023690444
2022-12-16,77.31847747254834
2022-12-19,77.62820805464514
2022-12-20,75.36731280668165
2022-12-21,75.5523210294334
2022-12-22,76.12029360949644
2022-12-23,75.57229544801504
2022-12-27,75.49084774185481
2022-12-28,76.40197845807593
2022-12-29,75.56691032799458
2022-12-30,76.25932396311596
2023-01-03,76.46618521156714
2023-01-04,77.8749185897549
2023-01-05,78.88898850161843
2023-01-06,78.25539046961433
2023-01-09,78.97688763526976
2023-01-10,79.61883600696437
2023-01-11,80.36181260182897
2023-01-12,79.4325914978597
2023-01-13,79.17130754564913
2023-01-17,79.65251970119692
2023-01-18,80.93497530133554
2023-01-19,80.91689816641919
2023-01-20,80.83927950405413
2023-01-23,82.17209633168022
2023-01-24,81.77512836434431
2023-01-25,81.42958572155287
2023-01-26,80.61428963578808
2023-01-27,81.973899798653
2023-01-30,81.32374655051832
2023-01-31,81.24895004662756
2023-02-01,81.9608033813129
2023-02-02,81.42687246212981
2023-02-03,83.41094541775155
2023-02-06,84.15024337465765
2023-02-07,84.62720541222342
2023-02-08,83.93615485961584
2023-02-09,84.45490070427836
2023-02-10,84.5420720381172
2023-02-13,84.87945536098
2023-02-14,84.88234045886398
2023-02-15,85.12948999536043
2023-02-16,84.94742661426882
2023-02-17,84.8345166268328
2023-02-21,83.81727758399128
2023-02-22,84.57596876248724
2023-02-23,85.35612086173222
2023-02-24,86.93646400330903
2023-02-27,87.90517625995972
2023-02-28,87.25251590116875
2023-03-01,87.68070915986019
2023-03-02,88.2933609739363
2023-03-03,87.59777722859256
2023-03-06,88.06233750746138
2023-03-07,90.45078024955507
2023-03-08,90.61234827377076
2023-03-09,91.35081566420453
2023-03-10,91.38650306748467
2023-03-13,87.72082849633041
2023-03-14,86.92598280333357
2023-03-15,88.48167358935346
2023-03-16,88.89197972598252
2023-03-17,88.13028784486158
2023-03-20,87.83561301537476
2023-03-21,86.81240152577642
2023-03-22,85.85667538397222
2023-03-23,86.14760311027062
2023-03-24,85.26261443209918
2023-03-27,84.68812145609111
2023-03-28,84.5652578776469
2023-03-29,84.10763269112081
2023-03-30,82.85080802570667
2023-03-31,81.78268742853186
2023-04-03,82.8662138456414
2023-04-04,80.81688126308529
2023-04-05,80.9558177114704
2023-04-06,80.39560659670539
2023-04-10,80.05714891075549
2023-04-11,79.77398461825933
2023-04-12,79.15682874976012
2023-04-13,78.89387050670277
2023-04-14,78.75235871598466
2023-04-17,79.59924924173887
2023-04-18,79.50729121961608
2023-04-19,78.65646977774192
2023-04-20,79.13907179008218
2023-04-21,79.01249510182234
2023-04-24,78.60191238346074
2023-04-25,80.15435684278263
2023-04-26,79.83997137328257
2023-04-27,79.65016371988185
2023-04-28,79.60718156151873
2023-05-01,79.30744782666824
2023-05-02,79.29066690532301
2023-05-03,79.62788463460565
2023-05-04,78.66333827551652
2023-05-05,78.36693555617035
2023-05-08,79.041194966284
2023-05-09,79.2357364308117
2023-05-10,79.74941929659057
2023-05-11,83.06328678133826
2023-05-12,83.96548646690385
2023-05-15,83.64073164332147
2023-05-16,83.7679599492938
2023-05-17,83.39086745252447
2023-05-18,83.27303384185949
2023-05-19,82.72156960120067
2023-05-22,83.2721921198312
2023-05-23,84.02487629738744
2023-05-24,84.91456059976316
2023-05-25,85.2760482507488
2023-05-26,83.6531839385814
2023-05-30,84.67027027027027
2023-05-31,83.66277355976455
2023-06-01,82.84816753926701
2023-06-02,82.57835525927817
2023-06-05,83.19877483609558
2023-06-06,83.37575505286796
2023-06-07,82.88322963716676
2023-06-08,80.92647463424404
2023-06-09,80.63614616181941
2023-06-12,81.52178440988854
2023-06-13,81.85721220401211
2023-06-14,81.32174338514392
2023-06-15,81.94717624033342
2023-06-16,81.34241597596976
2023-06-20,83.45190073662323
2023-06-21,84.8906663115618
2023-06-22,85.25137640073567
2023-06-23,85.95037852261116
2023-06-26,84.3543049957897
2023-06-27,83.43868820573523
2023-06-28,83.62340590677546
2023-06-29,84.5115304634593
2023-06-30,84.22183343118147
2023-07-03,83.93168932809445
2023-07-05,82.75207716157061
2023-07-06,84.13558502363965
2023-07-07,83.4141707121699
2023-07-10,83.14975929310366
2023-07-11,83.65676218528975
2023-07-12,81.10618156845918
2023-07-13,79.10206633288578
2023-07-14,78.36011754891899
2023-07-17,78.58638042208419
2023-07-18,78.82315340606665
2023-07-19,78.41310166019274
2023-07-20,79.35093830325097
2023-07-21,79.53275781313651
2023-07-24,80.2218031890406
2023-07-25,79.50161877325644
2023-07-26,79.31117679373361
2023-07-27,80.26902209584215
2023-07-28,80.44316606087283
2023-07-31,79.28301250267255
2023-08-01,80.16771052927663
2023-08-02,81.56100227582651
2023-08-03,81.91299770003809
2023-08-04,82.12727814564722
2023-08-07,83.54939000202175
2023-08-08,84.69868625763523
2023-08-09,84.56512391492703
2023-08-10,84.16424865969475
2023-08-11,84.36535425758342
2023-08-14,84.37555429900176
2023-08-15,84.20004681635689
2023-08-16,84.34608604077009
2023-08-17,83.10983543207588
2023-08-18,83.10641114553873
2023-08-21,81.24356245306109
2023-08-22,80.97352767874776
2023-08-23,78.74645698436942
2023-08-24,79.22844641332041
2023-08-25,78.90586415220044
2023-08-28,79.12781399424742
2023-08-29,78.15716053629005
2023-08-30,78.6083976551348
2023-08-31,79.2007167989465
2023-09-01,80.05117285960688
2023-09-05,81.76415251761027
2023-09-06,82.65534893113761
2023-09-07,83.55119547954233
2023-09-08,83.80220198281937
2023-09-11,83.24892851475808
2023-09-12,82.64366247212729
2023-09-13,83.32314598966892
2023-09-14,83.96342834106527
2023-09-15,83.18342977021092
2023-09-18,83.13963373028439
2023-09-19,83.29740362437354
2023-09-20,82.51409884027802
2023-09-21,81.86316034745572
2023-09-22,81.5985747427472
2023-09-25,82.8083792473221
2023-09-26,82.80609852888989
2023-09-27,83.2673415180941
2023-09-28,82.6293615299588
2023-09-29,83.11296863253843
2023-10-02,86.24752401108093
2023-10-03,86.15544522469797
2023-10-04,86.77705928080867
2023-10-05,87.13545725317638
2023-10-06,84.9674964429809
2023-10-09,85.06968705216323
2023-10-10,85.46106169847405
2023-10-11,85.29398307405137
2023-10-12,85.77918798342343
2023-10-13,84.80662142976375
2023-10-16,84.9668254633482
2023-10-17,84.09656991771864
2023-10-18,85.22053818088953
2023-10-19,86.00516010036853
2023-10-20,84.90000489273196
2023-10-23,85.65794060748622
2023-10-24,85.9443011027928
2023-10-25,86.72902502280905
2023-10-26,87.20761372504164
2023-10-27,87.33420885408474
2023-10-30,85.74005611612789
2023-10-31,86.91388230169828
2023-11-01,87.22945097701907
2023-11-02,87.27528563701304
2023-11-03,85.83681658821938
2023-11-06,85.60196817218589
2023-11-07,87.38226850432441
2023-11-08,86.1703561276956
2023-11-09,86.03214948948703
2023-11-10,86.99527176734244
2023-11-13,87.24606568176915
2023-11-14,85.00368337534007
2023-11-15,83.46178090887413
2023-11-16,83.03616306473529
2023-11-17,83.22902995992958
2023-11-20,83.87547866732642
2023-11-21,83.85270369843877
2023-11-22,84.12470217822235
2023-11-24,82.29684377671173
2023-11-27,81.54182784787658
2023-11-28,81.81708488581155
2023-11-29,81.64884869465831
2023-11-30,80.57960837402464
2023-12-01,81.2188695786165
2023-12-04,82.4312747069806
2023-12-05,83.40564365863527
2023-12-06,84.99727929958651
2023-12-07,85.53429944360427
2023-12-08,86.9922942154305
2023-12-11,86.85724049133594
2023-12-12,87.02041504133344
2023-12-13,87.56129043563948
2023-12-14,84.2546437003829
2023-12-15,84.67113131659389
2023-12-18,85.02790911092548
2023-12-19,84.79201109753153
2023-12-20,83.56265617117019
2023-12-21,83.88941630594417
2023-12-22,84.68917332733619
2023-12-26,85.24685337628134
2023-12-27,85.41127804487179
2023-12-28,85.93270222387802
2023-12-29,86.4629122933106
2024-01-02,86.98436437021611
2024-01-03,88.65161801289942
2024-01-04,88.83814086568853
2024-01-05,88.33146126317757
2024-01-08,87.6557051047726
2024-01-09,88.47363271979063
2024-01-10,88.3455638184545
2024-01-11,89.37746772796167
2024-01-12,88.36455803442796
2024-01-16,88.34430515514745
2024-01-17,88.94119333302216
2024-01-18,89.05457236918501
2024-01-19,89.78335371579347
2024-01-22,91.13387353219227
2024-01-23,90.6107273374458
2024-01-24,88.50362991383277
2024-01-25,88.42949730309373
2024-01-26,88.63107550913135
2024-01-29,87.52700788460879
2024-01-30,87.91708006860743
2024-01-31,88.86381716461474
2024-02-01,88.75919042324587
2024-02-02,89.69208212967013
2024-02-05,90.69621823177715
2024-02-06,90.85428624505457
2024-02-07,91.35469801254922
2024-02-08,90.05982287058455
2024-02-09,89.81268021091917
2024-02-12,88.87225257465613
2024-02-13,90.1927934404335
2024-02-14,89.12722693059159
2024-02-15,87.3821542533199
2024-02-16,85.81851063237654
2024-02-20,87.7477677228185
2024-02-21,88.49941200308334
2024-02-22,88.71952582130359
2024-02-23,88.75440758302497
2024-02-26,90.08748865878502
2024-02-27,90.30768260154791
2024-02-28,90.71842989034064
2024-02-29,90.25412150886034
2024-03-01,90.14686551758317
2024-03-04,89.05757226813348
2024-03-05,89.78243303290499
2024-03-06,88.59179736337649
2024-03-07,88.5514946936655
2024-03-08,89.5106633316213
2024-03-11,89.03802535251752
2024-03-12,89.29486155837178
2024-03-13,87.15893802885958
2024-03-14,86.95826775880023
2024-03-15,85.60714220297852
2024-03-18,86.11454247881589
2024-03-19,86.3763815173919
2024-03-20,86.54794262547341
2024-03-21,87.82646467045332
2024-03-22,87.400783533151
2024-03-25,87.88846130811045
2024-03-26,88.86166381910827
2024-03-27,88.9583796002538
2024-03-28,89.42210038328498
2024-04-01,89.62490813518495
2024-04-02,87.62207119545903
2024-04-03,85.15123133530686
2024-04-04,84.33309138912892
2024-04-05,84.87956144346198
2024-04-08,84.14044313506943
2024-04-09,84.0235178795038
2024-04-10,83.31604952571408
2024-04-11,83.57467344880185
2024-04-12,83.39055109382447
2024-04-15,82.57303848682294
2024-04-16,84.42686566279521
2024-04-17,83.66964986231508
2024-04-18,84.09403823113263
2024-04-19,83.25464646418502
2024-04-22,85.701686965904
2024-04-23,85.16702661641537
2024-04-24,85.07173366365005
2024-04-25,85.20957243216327
2024-04-26,85.70904575921419
2024-04-29,85.68297123577702
2024-04-30,86.82504783548713
2024-05-01,86.8247149579867
2024-05-02,86.4913642303289
2024-05-03,86.93514942448486
2024-05-06,84.82590308976685
2024-05-07,84.7965422799813
2024-05-08,84.55831630770878
2024-05-09,82.89848216216802
2024-05-10,83.72414078749249
2024-05-13,82.77878324934179
2024-05-14,82.61891704115025
2024-05-15,80.93447028907376
2024-05-16,80.22922388498067
2024-05-17,77.69510363033302
2024-05-20,75.57521390968485
2024-05-21,75.99158870505823
2024-05-22,76.34446222550743
2024-05-23,77.1034199382801
2024-05-24,76.90405558415146
2024-05-28,73.66675742744964
2024-05-29,72.67335692776311
2024-05-30,74.64317146351755
2024-05-31,76.67095205760334
2024-06-03,76.583663731475
2024-06-04,78.86258584540114
2024-06-05,78.60625421579266
2024-06-06,75.8568844530789
2024-06-07,78.58189954374477
2024-06-10,77.52023987909938
2024-06-11,79.20571331226321
2024-06-12,77.41251172893602
2024-06-13,79.34460052888626
2024-06-14,79.29392110964329
2024-06-17,78.854214567187
2024-06-18,78.98322211927157
2024-06-20,76.48167793138192
2024-06-21,78.32820160042371
2024-06-24,79.01251228192409
2024-06-25,80.33429643294652
2024-06-26,79.53232279287192
2024-06-27,80.38246278697953
2024-06-28,79.61487122640229
2024-07-01,79.44027843905708
2024-07-02,79.14012023580347
2024-07-03,77.24892048239411
2024-07-05,76.09595905581018
2024-07-08,76.92207031237832
2024-07-09,76.69635209958973
2024-07-10,77.20246058966478
2024-07-11,76.92552937674827
2024-07-12,78.15838972494495
2024-07-15,78.99386516801668
2024-07-16,78.93572452101367
2024-07-17,81.45469421884809
2024-07-18,81.74028938919633
2024-07-19,82.35354971240594
2024-07-22,82.13157378395066
2024-07-23,82.5415385203631
2024-07-24,82.88570247731944
2024-07-25,84.57942134908069
2024-07-26,85.42713380687061
2024-07-29,85.81381528261161
2024-07-30,84.78759102437297
2024-07-31,84.3178820728581
2024-08-01,85.94825646006562
2024-08-02,85.8776437822873
2024-08-05,88.70216916173169
2024-08-06,88.17168727705013
2024-08-07,89.09802485268878
2024-08-08,88.07999822443182
2024-08-09,88.4818328977433
2024-08-12,88.20431702885134
2024-08-13,89.06661774157247
2024-08-14,89.50612490985164
2024-08-15,86.55353113893793
2024-08-16,86.82327153571457
2024-08-19,85.56087785264897
2024-08-20,85.2588713404468
2024-08-21,85.09973933462678
2024-08-22,85.46162373324002
2024-08-23,84.21405900268448
2024-08-26,83.98772430212398
2024-08-27,84.00387239340378
2024-08-28,85.72113891513469
2024-08-29,85.45183946186141
2024-08-30,86.79823085470075
2024-09-03,89.08088738556829
2024-09-04,88.5220264335079
2024-09-05,87.4442883839477
2024-09-06,89.66843891597466
2024-09-09,88.43095035324816
2024-09-10,88.90894474082212
2024-09-11,87.94944935098862
2024-09-12,85.77480242592327
2024-09-13,84.08417534336657
2024-09-16,83.85817523061309
2024-09-17,83.74865581099414
2024-09-18,84.72693664630259
2024-09-19,83.23149197369608
2024-09-20,84.03579203023664
2024-09-23,85.36743858894762
2024-09-24,82.56360580899357
2024-09-25,83.89172676547837
2024-09-26,83.36923575745173
2024-09-27,83.89543209989354
2024-09-30,84.58799047255965
2024-10-01,84.82429876655897
2024-10-02,83.69482976937714
2024-10-03,82.54683791583301
2024-10-04,82.3518483733749
2024-10-07,83.31390703759054
2024-10-08,86.14725875259711
2024-10-09,85.6532478339603
2024-10-10,84.52185675180826
2024-10-11,84.31472268591475
2024-10-14,85.18482878841543
2024-10-15,84.41652762004372
2024-10-16,84.19395405319689
2024-10-17,85.23105197167098
2024-10-18,82.15366397198059
2024-10-21,80.40096074192253
2024-10-22,78.78613448332435
2024-10-23,80.68965373343657
2024-10-24,81.3691915556624
2024-10-25,81.56711752134933
2024-10-28,81.0789167568377
2024-10-29,80.78437716266635
2024-10-30,82.22267734730863
2024-10-31,83.86059654748459
2024-11-01,84.1558635936835
2024-11-04,84.2395362136099
2024-11-05,83.9167095778752
2024-11-06,85.44249192182491
2024-11-07,84.94884162419041
2024-11-08,85.70107669495322
2024-11-11,85.50097815629965
2024-11-12,84.72919019048747
2024-11-13,84.36744151535387
2024-11-14,84.18119837363953
2024-11-15,84.47861205360672
2024-11-18,83.77242527062188
2024-11-19,84.18034101007335
2024-11-20,85.54722847561399
2024-11-21,86.44215970946993
2024-11-22,86.55338404366317
2024-11-25,86.62032863725271
2024-11-26,86.22811658301147
2024-11-27,87.67227581258207
2024-11-29,86.58954036968564
2024-12-02,86.53486005583171
2024-12-03,85.10152137400298
2024-12-04,84.23425232567284
2024-12-05,84.36436153414441
2024-12-06,84.60847905922566
2024-12-09,82.71976456298235
2024-12-10,83.35445367069295
2024-12-11,83.95676020418624
2024-12-12,86.060584886846
2024-12-13,86.64165521147926
2024-12-16,86.37325663261416
2024-12-17,86.49461637075719
2024-12-18,86.69845489079692
2024-12-19,89.09740714262534
2024-12-20,88.62778033362781
2024-12-23,87.40297129787517
2024-12-24,87.40908516183478
2024-12-26,87.82241059355124
2024-12-27,88.25492802468472
2024-12-30,89.53824012395341
2024-12-31,90.85003119048804
2025-01-02,89.76098594381531
2025-01-03,88.74052276941444
2025-01-06,86.95537487994993
2025-01-07,87.25654111192279
2025-01-08,87.49835903627407
2025-01-09,87.16183355228827
2025-01-10,87.11524346470365
2025-01-13,88.84716477512225
2025-01-14,88.8590204006293
2025-01-15,86.60876716546765
2025-01-16,87.12368238625325
2025-01-17,88.66595683134739
2025-01-21,87.98824462648655
2025-01-22,88.59438744094066
